channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;3;1;-1;-1;-1;0;0;1270;48.20075333333333;-4.490945;0.10000000149011612;0;172.5;239;0;0;0;-1;567997.978576659;174.5973
1;3;1;-1;-1;-1;0;0;1125;48.20073;-4.491016666666667;0.0;0;137.6999969482422;247;0;0;0;-1;568174.097656249;176.1191
2;5;-1;-1;-1;-1;-1;-1;1506;-1;-1;-1;2;-1;-1;-1;-1;-1;0;568184.258300781;10.1606
2;3;1;-1;-1;-1;0;0;1158;48.20089333333333;-4.491075;0.20000000298023224;0;6.099999904632568;243;0;0;0;-1;568354.980682372;170.7224
1;3;1;-1;-1;-1;0;0;1259;48.201026666666664;-4.491265;0.10000000149011612;0;200.89999389648438;226;0;0;0;-1;568537.676605224;182.6959
1;5;-1;-1;-1;-1;-1;-1;1495;-1;-1;-1;0;-1;-1;-1;-1;-1;0;568543.959777832;6.2832
2;3;1;-1;-1;-1;0;0;1169;48.20088833333333;-4.491193333333333;0.10000000149011612;0;202.0;231;0;0;0;-1;568715.279754638;171.32
1;3;1;-1;-1;-1;0;0;1176;48.20081;-4.491041666666667;0.20000000298023224;0;291.6000061035156;242;0;0;0;-1;568895.457061767;180.1773
2;5;-1;-1;-1;-1;-1;-1;1463;-1;-1;-1;2;-1;-1;-1;-1;-1;0;568903.11755371;7.6605
2;3;1;-1;-1;-1;0;0;1206;48.20080166666666;-4.49108;0.20000000298023224;0;22.799999237060547;247;0;0;0;-1;569076.257293701;173.1397
1;3;1;-1;-1;-1;0;0;1205;48.20087;-4.491113333333334;0.10000000149011612;0;292.20001220703125;237;0;0;0;-1;569256.238067626;179.9808
1;5;-1;-1;-1;-1;-1;-1;1403;-1;-1;-1;2;-1;-1;-1;-1;-1;0;569261.500152587;5.2621
2;3;1;-1;-1;-1;0;0;1146;48.200898333333335;-4.491088333333333;0.20000000298023224;0;83.5999984741211;236;0;0;0;-1;569434.65838623;173.1582
1;3;1;-1;-1;-1;0;0;1155;48.20086833333333;-4.491088333333333;0.0;0;162.39999389648438;244;0;0;0;-1;569614.898223877;180.2398
2;5;-1;-1;-1;-1;-1;-1;1522;-1;-1;-1;0;-1;-1;-1;-1;-1;0;569624.676727294;9.7785
2;3;1;-1;-1;-1;0;0;1148;48.200981666666664;-4.49118;0.20000000298023224;0;339.20001220703125;243;0;0;0;-1;569794.700988769;170.0243
1;3;1;-1;-1;-1;0;0;1242;48.201103333333336;-4.491273333333333;0.20000000298023224;0;201.8000030517578;225;0;0;0;-1;569977.218811035;182.5178
1;5;-1;-1;-1;-1;-1;-1;1472;-1;-1;-1;0;-1;-1;-1;-1;-1;0;569983.356475829;6.1377
2;3;1;-1;-1;-1;0;0;1169;48.20090666666667;-4.491136666666667;0.5;0;107.9000015258789;229;0;0;0;-1;570155.257507324;171.901
1;3;1;-1;-1;-1;0;0;1223;48.20065;-4.490928333333334;0.10000000149011612;0;135.89999389648438;252;0;0;0;-1;570336.697875976;181.4404
2;5;-1;-1;-1;-1;-1;-1;1448;-1;-1;-1;0;-1;-1;-1;-1;-1;0;570342.716308593;6.0184
2;3;1;-1;-1;-1;0;0;1153;48.200741666666666;-4.490986666666666;0.20000000298023224;0;358.8999938964844;249;0;0;0;-1;570514.836395263;172.1201
1;3;1;-1;-1;-1;0;0;1246;48.200825;-4.491076666666666;0.30000001192092896;0;168.60000610351562;233;0;0;0;-1;570697.316711425;182.4803
1;5;-1;-1;-1;-1;-1;-1;1509;-1;-1;-1;2;-1;-1;-1;-1;-1;0;570704.322753906;7.006
2;3;1;-1;-1;-1;0;0;1198;48.20064333333333;-4.490866666666666;0.4000000059604645;0;108.5999984741211;241;0;0;0;-1;570876.03704834;171.7143
1;3;1;-1;-1;-1;0;0;1254;48.200515;-4.49082;0.10000000149011612;0;263.70001220703125;254;0;0;0;-1;571057.518096923;181.481
2;5;-1;-1;-1;-1;-1;-1;1412;-1;-1;-1;0;-1;-1;-1;-1;-1;0;571061.738281249;4.2202
2;3;1;-1;-1;-1;0;0;1214;48.200631666666666;-4.4908166666666665;0.10000000149011612;0;13.300000190734863;247;0;0;0;-1;571236.457153319;174.7189
1;3;1;-1;-1;-1;0;0;1254;48.200633333333336;-4.491016666666667;0.20000000298023224;0;91.30000305175781;237;0;0;0;-1;571417.519836425;181.0627
1;5;-1;-1;-1;-1;-1;-1;1417;-1;-1;-1;0;-1;-1;-1;-1;-1;0;571421.878082275;4.3582
2;3;1;-1;-1;-1;0;0;1253;48.20055333333333;-4.490863333333333;0.20000000298023224;0;175.8000030517578;247;0;0;0;-1;571597.497131347;175.619
1;3;1;-1;-1;-1;0;0;1175;48.20057333333333;-4.490851666666667;0.20000000298023224;0;300.3999938964844;247;0;0;0;-1;571775.416931152;177.9198
2;5;-1;-1;-1;-1;-1;-1;1467;-1;-1;-1;0;-1;-1;-1;-1;-1;0;571783.198516845;7.7816
2;3;1;-1;-1;-1;0;0;1209;48.20072;-4.490928333333334;0.0;0;297.70001220703125;240;0;0;0;-1;571956.316955565;173.1184
1;3;1;-1;-1;-1;0;0;1135;48.20068666666667;-4.490903333333334;0.30000001192092896;0;201.60000610351562;238;0;0;0;-1;572134.356658934;178.0397
1;5;-1;-1;-1;-1;-1;-1;1467;-1;-1;-1;2;-1;-1;-1;-1;-1;0;572143.198181152;8.8415
2;3;1;-1;-1;-1;0;0;1174;48.20042;-4.49075;0.30000001192092896;0;184.6999969482422;249;0;0;0;-1;572315.378570556;172.1804
1;3;1;-1;-1;-1;0;0;1206;48.20032833333333;-4.490823333333333;0.20000000298023224;0;14.800000190734863;253;0;0;0;-1;572496.237335204;180.8588
2;5;-1;-1;-1;-1;-1;-1;1411;-1;-1;-1;2;-1;-1;-1;-1;-1;0;572501.703857421;5.4665
2;3;1;-1;-1;-1;0;0;1192;48.200446666666664;-4.490873333333333;0.4000000059604645;0;310.6000061035156;246;0;0;0;-1;572675.859375;174.1555
1;3;1;-1;-1;-1;0;0;1136;48.200536666666665;-4.490841666666666;0.0;0;2.700000047683716;241;0;0;0;-1;572854.378509521;178.5191
1;5;-1;-1;-1;-1;-1;-1;1414;-1;-1;-1;0;-1;-1;-1;-1;-1;0;572861.796691894;7.4182
2;3;1;-1;-1;-1;0;0;1234;48.20050833333333;-4.490776666666667;0.20000000298023224;0;326.0;250;0;0;0;-1;573036.980865478;175.1842
1;3;1;-1;-1;-1;0;0;1138;48.2006;-4.490851666666667;0.30000001192092896;0;355.79998779296875;248;0;0;0;-1;573214.417480468;177.4366
2;5;-1;-1;-1;-1;-1;-1;1519;-1;-1;-1;0;-1;-1;-1;-1;-1;0;573224.57913208;10.1617
2;3;1;-1;-1;-1;0;0;1254;48.200646666666664;-4.49094;0.10000000149011612;0;132.10000610351562;238;0;0;0;-1;573397.51687622;172.9377
1;3;1;-1;-1;-1;0;0;1136;48.2004;-4.490851666666667;0.4000000059604645;0;155.3000030517578;246;0;0;0;-1;573574.36062622;176.8438
1;5;-1;-1;-1;-1;-1;-1;1406;-1;-1;-1;0;-1;-1;-1;-1;-1;0;573581.577545166;7.2169
2;3;1;-1;-1;-1;0;0;1195;48.20034166666667;-4.490715;0.4000000059604645;0;316.20001220703125;259;0;0;0;-1;573755.937835693;174.3603
1;3;1;-1;-1;-1;0;0;1250;48.200671666666665;-4.490965;0.699999988079071;0;352.70001220703125;255;0;0;0;-1;573937.39968872;181.4619
2;5;-1;-1;-1;-1;-1;-1;1505;-1;-1;-1;0;-1;-1;-1;-1;-1;0;573944.199890136;6.8002
2;3;1;-1;-1;-1;0;0;1223;48.201051666666665;-4.491175;0.4000000059604645;0;343.20001220703125;233;0;0;0;-1;574116.677185058;172.4773
1;3;1;-1;-1;-1;0;0;1202;48.20103666666667;-4.491248333333333;0.10000000149011612;0;134.39999389648438;227;0;0;0;-1;574296.116943359;179.4398
1;5;-1;-1;-1;-1;-1;-1;1500;-1;-1;-1;0;-1;-1;-1;-1;-1;0;574304.077453613;7.9605
2;3;1;-1;-1;-1;0;0;1210;48.20084666666666;-4.491051666666666;0.10000000149011612;0;142.60000610351562;239;0;0;0;-1;574476.338470458;172.261
1;3;1;-1;-1;-1;0;0;1153;48.20075833333333;-4.491065;0.10000000149011612;0;231.60000610351562;251;0;0;0;-1;574654.817352294;178.4789
2;5;-1;-1;-1;-1;-1;-1;1505;-1;-1;-1;2;-1;-1;-1;-1;-1;0;574664.197967529;9.3806
2;3;1;-1;-1;-1;0;0;1200;48.20091333333333;-4.491161666666667;0.30000001192092896;0;9.899999618530273;242;0;0;0;-1;574836.057556152;171.8596
1;3;1;-1;-1;-1;0;0;1226;48.20111;-4.491276666666667;0.20000000298023224;0;288.5;226;0;0;0;-1;575016.756896972;180.6993
1;5;-1;-1;-1;-1;-1;-1;1455;-1;-1;-1;0;-1;-1;-1;-1;-1;0;575022.863128661;6.1062
2;3;1;-1;-1;-1;0;0;1152;48.20093166666667;-4.491211666666667;0.4000000059604645;0;106.0999984741211;232;0;0;0;-1;575194.777557372;171.9144
1;3;1;-1;-1;-1;0;0;1264;48.20082166666667;-4.491051666666666;0.20000000298023224;0;205.39999389648438;245;0;0;0;-1;575377.77923584;183.0017
2;5;-1;-1;-1;-1;-1;-1;1446;-1;-1;-1;0;-1;-1;-1;-1;-1;0;575382.617736816;4.8385
2;3;1;-1;-1;-1;0;0;1123;48.20086666666667;-4.491071666666667;0.30000001192092896;0;349.8999938964844;244;0;0;0;-1;575554.018585204;171.4008
1;3;1;-1;-1;-1;0;0;1240;48.200925;-4.491116666666667;0.30000001192092896;0;176.89999389648438;232;0;0;0;-1;575737.138183593;183.1196
1;5;-1;-1;-1;-1;-1;-1;1429;-1;-1;-1;0;-1;-1;-1;-1;-1;0;575742.160827636;5.0226
2;3;1;-1;-1;-1;0;0;1155;48.200808333333335;-4.490993333333333;0.20000000298023224;0;123.0999984741211;237;0;0;0;-1;575914.85760498;172.6968
1;3;1;-1;-1;-1;0;0;1140;48.200736666666664;-4.490971666666667;0.10000000149011612;0;330.8999938964844;244;0;0;0;-1;576094.457824706;179.6002
2;5;-1;-1;-1;-1;-1;-1;1378;-1;-1;-1;0;-1;-1;-1;-1;-1;0;576100.816986083;6.3592
2;3;1;-1;-1;-1;0;0;1198;48.20084166666667;-4.4910033333333335;0.20000000298023224;0;215.39999389648438;242;0;0;0;-1;576276.000579833;175.1836
1;3;1;-1;-1;-1;0;0;1248;48.20095333333333;-4.491106666666667;0.30000001192092896;0;21.799999237060547;237;0;0;0;-1;576457.337768554;181.3372
1;5;-1;-1;-1;-1;-1;-1;1433;-1;-1;-1;0;-1;-1;-1;-1;-1;0;576462.278533934;4.9408
2;5;-1;-1;-1;-1;-1;-1;76;-1;-1;-1;2;-1;-1;-1;-1;-1;0;576606.081298827;143.8028
2;3;1;-1;-1;-1;0;0;1170;48.200925;-4.491168333333333;0.20000000298023224;0;229.1999969482422;234;0;0;0;-1;576635.257476806;29.1762
1;3;1;-1;-1;-1;0;0;1225;48.20081833333333;-4.491051666666666;0.10000000149011612;0;153.60000610351562;236;0;0;0;-1;576816.717407226;181.4599
1;5;-1;-1;-1;-1;-1;-1;1481;-1;-1;-1;2;-1;-1;-1;-1;-1;0;576823.541656493;6.8242
2;3;1;-1;-1;-1;0;0;1263;48.20067;-4.491025;0.30000001192092896;0;131.39999389648438;241;0;0;0;-1;576997.74255371;174.2009
1;3;1;-1;-1;-1;0;0;1139;48.200673333333334;-4.49097;0.20000000298023224;0;258.29998779296875;249;0;0;0;-1;577174.438018798;176.6955
2;5;-1;-1;-1;-1;-1;-1;1484;-1;-1;-1;0;-1;-1;-1;-1;-1;0;577183.622283934;9.1843
2;3;1;-1;-1;-1;0;0;1205;48.20083;-4.491056666666666;0.10000000149011612;0;26.700000762939453;246;0;0;0;-1;577356.180267333;172.558
1;3;1;-1;-1;-1;0;0;1164;48.20102333333333;-4.491181666666667;0.20000000298023224;0;337.5;234;0;0;0;-1;577535.098846434;178.9186
1;5;-1;-1;-1;-1;-1;-1;1493;-1;-1;-1;0;-1;-1;-1;-1;-1;0;577543.862579345;8.7637
2;3;1;-1;-1;-1;0;0;1187;48.200941666666665;-4.491221666666666;0.20000000298023224;0;193.8000030517578;230;0;0;0;-1;577715.699127196;171.8365
1;3;1;-1;-1;-1;0;0;1152;48.200815;-4.491;0.20000000298023224;0;146.89999389648438;243;0;0;0;-1;577894.779083252;179.08
2;5;-1;-1;-1;-1;-1;-1;1452;-1;-1;-1;2;-1;-1;-1;-1;-1;0;577902.778564452;7.9995
2;3;1;-1;-1;-1;0;0;1263;48.200788333333335;-4.491085;0.10000000149011612;0;254.10000610351562;250;0;0;0;-1;578077.737915038;174.9594
1;3;1;-1;-1;-1;0;0;1192;48.200995;-4.491298333333333;0.30000001192092896;0;302.0;241;0;0;0;-1;578255.837585449;178.0997
1;5;-1;-1;-1;-1;-1;-1;1517;-1;-1;-1;2;-1;-1;-1;-1;-1;0;578264.501068115;8.6635
2;3;1;-1;-1;-1;0;0;1262;48.20115;-4.491333333333333;0.20000000298023224;0;277.79998779296875;239;0;0;0;-1;578437.697326659;173.1963
1;3;1;-1;-1;-1;0;0;1270;48.201211666666666;-4.491393333333333;0.10000000149011612;0;116.80000305175781;231;0;0;0;-1;578617.918426513;180.2211
2;5;-1;-1;-1;-1;-1;-1;1503;-1;-1;-1;0;-1;-1;-1;-1;-1;0;578624.118469238;6.2
2;3;1;-1;-1;-1;0;0;1250;48.20110833333333;-4.49135;0.10000000149011612;0;328.20001220703125;238;0;0;0;-1;578797.377197265;173.2587
1;3;1;-1;-1;-1;0;0;1213;48.201085;-4.491381666666666;0.20000000298023224;0;165.0;242;0;0;0;-1;578976.397766113;179.0206
1;5;-1;-1;-1;-1;-1;-1;1449;-1;-1;-1;0;-1;-1;-1;-1;-1;0;578982.680755615;6.283
2;3;1;-1;-1;-1;0;0;1129;48.201206666666664;-4.4914233333333335;0.30000001192092896;0;335.29998779296875;236;0;0;0;-1;579154.158050536;171.4773
1;3;1;-1;-1;-1;0;0;1230;48.20131;-4.491538333333334;0.10000000149011612;0;100.4000015258789;226;0;0;0;-1;579336.83807373;182.68
2;5;-1;-1;-1;-1;-1;-1;1428;-1;-1;-1;0;-1;-1;-1;-1;-1;0;579342.120117187;5.282
2;3;1;-1;-1;-1;0;0;1226;48.20123666666667;-4.491466666666667;0.10000000149011612;0;125.30000305175781;225;0;0;0;-1;579516.737823485;174.6177
1;3;1;-1;-1;-1;0;0;1233;48.201135;-4.491375;0.30000001192092896;0;351.20001220703125;236;0;0;0;-1;579696.917053222;180.1792
1;5;-1;-1;-1;-1;-1;-1;1432;-1;-1;-1;2;-1;-1;-1;-1;-1;0;579702.221038818;5.304
2;3;1;-1;-1;-1;0;0;1262;48.201165;-4.4914266666666665;0.10000000149011612;0;307.20001220703125;235;0;0;0;-1;579877.699218749;175.4782
1;3;1;-1;-1;-1;0;0;1202;48.201255;-4.49145;0.10000000149011612;0;114.19999694824219;231;0;0;0;-1;580056.102630615;178.4034
2;5;-1;-1;-1;-1;-1;-1;1513;-1;-1;-1;0;-1;-1;-1;-1;-1;0;580064.382659912;8.28
2;3;1;-1;-1;-1;0;0;1165;48.20130833333333;-4.491525;0.4000000059604645;0;86.0;225;0;0;0;-1;580235.097625732;170.715
1;3;1;-1;-1;-1;0;0;1163;48.20123666666667;-4.491441666666667;0.20000000298023224;0;207.10000610351562;225;0;0;0;-1;580415.058197021;179.9606
1;5;-1;-1;-1;-1;-1;-1;1522;-1;-1;-1;2;-1;-1;-1;-1;-1;0;580424.636474608;9.5783
2;3;1;-1;-1;-1;0;0;1237;48.201105;-4.491185;0.30000001192092896;0;83.0;235;0;0;0;-1;580597.017791747;172.3813
1;3;1;-1;-1;-1;0;0;1189;48.20099;-4.49131;0.10000000149011612;0;325.1000061035156;245;0;0;0;-1;580775.738006591;178.7202
2;5;-1;-1;-1;-1;-1;-1;1505;-1;-1;-1;2;-1;-1;-1;-1;-1;0;580784.158203124;8.4202
2;3;1;-1;-1;-1;0;0;1174;48.20111833333333;-4.491473333333333;0.30000001192092896;0;331.0;246;0;0;0;-1;580955.338592529;171.1804
1;3;1;-1;-1;-1;0;0;1170;48.201346666666666;-4.491556666666667;0.4000000059604645;0;25.5;237;0;0;0;-1;581135.23864746;179.9001
1;5;-1;-1;-1;-1;-1;-1;1412;-1;-1;-1;0;-1;-1;-1;-1;-1;0;581141.696929931;6.4583
2;3;1;-1;-1;-1;0;0;1250;48.20153333333333;-4.49177;0.20000000298023224;0;82.5999984741211;219;0;0;0;-1;581317.35760498;175.6607
1;3;1;-1;-1;-1;0;0;1161;48.20137666666667;-4.491685;0.5;0;153.5;218;0;0;0;-1;581494.998321533;177.6407
2;5;-1;-1;-1;-1;-1;-1;1463;-1;-1;-1;2;-1;-1;-1;-1;-1;0;581503.042053222;8.0437
2;3;1;-1;-1;-1;0;0;1191;48.20117833333333;-4.491298333333333;0.20000000298023224;0;327.20001220703125;238;0;0;0;-1;581675.797851562;172.7558
1;3;1;-1;-1;-1;0;0;1237;48.20110833333333;-4.491488333333334;0.30000001192092896;0;305.8999938964844;247;0;0;0;-1;581857.017425536;181.2196
1;5;-1;-1;-1;-1;-1;-1;1443;-1;-1;-1;2;-1;-1;-1;-1;-1;0;581862.500640869;5.4832
2;3;1;-1;-1;-1;0;0;1127;48.201323333333335;-4.491615;0.10000000149011612;0;7.5;237;0;0;0;-1;582034.077606201;171.577
1;3;1;-1;-1;-1;0;0;1246;48.201476666666665;-4.491641666666666;0.30000001192092896;0;284.1000061035156;220;0;0;0;-1;582217.258483886;183.1809
2;5;-1;-1;-1;-1;-1;-1;1443;-1;-1;-1;0;-1;-1;-1;-1;-1;0;582222.503204345;5.2447
2;3;1;-1;-1;-1;0;0;1233;48.20130833333333;-4.4916;0.20000000298023224;0;107.5;221;0;0;0;-1;582396.898406982;174.3952
1;3;1;-1;-1;-1;0;0;1150;48.20118333333333;-4.491358333333333;0.20000000298023224;0;310.29998779296875;240;0;0;0;-1;582574.698608398;177.8002
1;5;-1;-1;-1;-1;-1;-1;1390;-1;-1;-1;0;-1;-1;-1;-1;-1;0;582581.099090575;6.4005
2;3;1;-1;-1;-1;0;0;1186;48.201195;-4.491548333333333;0.20000000298023224;0;255.60000610351562;247;0;0;0;-1;582755.658264159;174.5592
1;3;1;-1;-1;-1;0;0;1200;48.20147333333333;-4.491726666666667;0.4000000059604645;0;342.5;227;0;0;0;-1;582936.018066406;180.3598
2;5;-1;-1;-1;-1;-1;-1;1425;-1;-1;-1;0;-1;-1;-1;-1;-1;0;582942.03640747;6.0183
2;3;1;-1;-1;-1;0;0;1262;48.201458333333335;-4.491763333333333;0.6000000238418579;0;35.29999923706055;224;0;0;0;-1;583117.676727294;175.6403
1;3;1;-1;-1;-1;0;0;1152;48.20136166666666;-4.491508333333333;0.20000000298023224;0;101.5;231;0;0;0;-1;583294.737976073;177.0612
1;5;-1;-1;-1;-1;-1;-1;1507;-1;-1;-1;2;-1;-1;-1;-1;-1;0;583304.217651367;9.4797
2;3;1;-1;-1;-1;0;0;1167;48.201233333333334;-4.4914266666666665;0.20000000298023224;0;238.3000030517578;237;0;0;0;-1;583475.137603759;170.92
1;3;1;-1;-1;-1;0;0;1199;48.20119666666667;-4.4913533333333335;0.4000000059604645;0;202.0;242;0;0;0;-1;583655.998291015;180.8607
2;5;-1;-1;-1;-1;-1;-1;1468;-1;-1;-1;2;-1;-1;-1;-1;-1;0;583663.160888671;7.1626
2;3;1;-1;-1;-1;0;0;1263;48.20127333333333;-4.491438333333333;0.5;0;318.70001220703125;239;0;0;0;-1;583837.697357177;174.5365
1;3;1;-1;-1;-1;0;0;1250;48.20134;-4.491563333333334;0.20000000298023224;0;334.20001220703125;244;0;0;0;-1;584017.35861206;179.6613
1;5;-1;-1;-1;-1;-1;-1;1456;-1;-1;-1;2;-1;-1;-1;-1;-1;0;584022.856872558;5.4983
2;3;1;-1;-1;-1;0;0;1264;48.20153333333333;-4.491836666666667;0.800000011920929;0;342.8999938964844;239;0;0;0;-1;584197.717803955;174.8609
1;3;1;-1;-1;-1;0;0;1187;48.20161;-4.491931666666667;0.5;0;350.29998779296875;228;0;0;0;-1;584375.678314209;177.9605
2;5;-1;-1;-1;-1;-1;-1;1417;-1;-1;-1;0;-1;-1;-1;-1;-1;0;584381.797210693;6.1189
2;3;1;-1;-1;-1;0;0;1190;48.20162333333333;-4.491973333333333;0.10000000149011612;0;83.4000015258789;218;0;0;0;-1;584555.757507324;173.9603
1;3;1;-1;-1;-1;0;0;1129;48.20151;-4.49165;0.30000001192092896;0;157.3000030517578;232;0;0;0;-1;584734.117340087;178.3598
1;5;-1;-1;-1;-1;-1;-1;1449;-1;-1;-1;0;-1;-1;-1;-1;-1;0;584742.658996581;8.5417
2;3;1;-1;-1;-1;0;0;1208;48.201323333333335;-4.491575;0.30000001192092896;0;346.5;242;0;0;0;-1;584916.218261718;173.5593
1;3;1;-1;-1;-1;0;0;1216;48.201341666666664;-4.4916583333333335;0.30000001192092896;0;179.1999969482422;242;0;0;0;-1;585096.437103271;180.2188
2;5;-1;-1;-1;-1;-1;-1;1433;-1;-1;-1;0;-1;-1;-1;-1;-1;0;585102.219818115;5.7827
2;3;1;-1;-1;-1;0;0;1160;48.20149833333333;-4.491788333333333;0.699999988079071;0;331.0;233;0;0;0;-1;585274.938903808;172.7191
1;3;1;-1;-1;-1;0;0;1234;48.201585;-4.491786666666667;0.10000000149011612;0;113.0;222;0;0;0;-1;585456.918304442;181.9794
1;5;-1;-1;-1;-1;-1;-1;1386;-1;-1;-1;2;-1;-1;-1;-1;-1;0;585460.977966308;4.0597
2;3;1;-1;-1;-1;0;0;1232;48.201391666666666;-4.491538333333334;0.6000000238418579;0;88.0999984741211;226;0;0;0;-1;585636.857849121;175.8799
1;3;1;-1;-1;-1;0;0;1196;48.20122166666667;-4.49143;0.4000000059604645;0;301.20001220703125;243;0;0;0;-1;585815.896942138;179.0391
2;5;-1;-1;-1;-1;-1;-1;1377;-1;-1;-1;0;-1;-1;-1;-1;-1;0;585820.738128661;4.8412
2;3;1;-1;-1;-1;0;0;1154;48.201185;-4.491525;0.30000001192092896;0;12.899999618530273;247;0;0;0;-1;585994.777526855;174.0394
1;3;1;-1;-1;-1;0;0;1171;48.201388333333334;-4.49155;0.5;0;340.0;238;0;0;0;-1;586175.239074706;180.4615
1;5;-1;-1;-1;-1;-1;-1;1515;-1;-1;-1;2;-1;-1;-1;-1;-1;0;586184.416931152;9.1779
2;3;1;-1;-1;-1;0;0;1229;48.201501666666665;-4.491775;0.4000000059604645;0;352.5;227;0;0;0;-1;586356.777160644;172.3602
1;3;1;-1;-1;-1;0;0;1263;48.20151166666667;-4.491795;0.30000001192092896;0;287.5;236;0;0;0;-1;586537.678619384;180.9015
2;5;-1;-1;-1;-1;-1;-1;1384;-1;-1;-1;0;-1;-1;-1;-1;-1;0;586540.918060302;3.2394
2;3;1;-1;-1;-1;0;0;1238;48.20151833333333;-4.491926666666667;0.20000000298023224;0;359.0;239;0;0;0;-1;586717.017486572;176.0994
1;3;1;-1;-1;-1;0;0;1153;48.20160166666667;-4.49184;0.10000000149011612;0;326.1000061035156;233;0;0;0;-1;586894.757568359;177.7401
1;5;-1;-1;-1;-1;-1;-1;1513;-1;-1;-1;0;-1;-1;-1;-1;-1;0;586904.341125487;9.5836
2;3;1;-1;-1;-1;0;0;1148;48.2017;-4.491951666666667;0.20000000298023224;0;70.0;221;0;0;0;-1;587074.619140624;170.278
1;3;1;-1;-1;-1;0;0;1160;48.20160666666666;-4.491808333333333;0.30000001192092896;0;114.5999984741211;224;0;0;0;-1;587254.938995361;180.3199
2;5;-1;-1;-1;-1;-1;-1;1390;-1;-1;-1;2;-1;-1;-1;-1;-1;0;587261.076507568;6.1375
2;3;1;-1;-1;-1;0;0;1125;48.201435;-4.491551666666667;0.6000000238418579;0;178.3000030517578;236;0;0;0;-1;587433.996917724;172.9204
1;3;1;-1;-1;-1;0;0;1127;48.201295;-4.491543333333333;0.6000000238418579;0;149.1999969482422;243;0;0;0;-1;587614.058685302;180.0618
1;5;-1;-1;-1;-1;-1;-1;1438;-1;-1;-1;2;-1;-1;-1;-1;-1;0;587622.342071533;8.2834
1;3;1;-1;-1;-1;0;0;1240;48.201585;-4.4918933333333335;0.30000001192092896;0;276.8999938964844;230;0;0;0;-1;587977.057556152;354.7155
2;5;-1;-1;-1;-1;-1;-1;1508;-1;-1;-1;0;-1;-1;-1;-1;-1;0;587984.201049805;7.1435
2;3;1;-1;-1;-1;0;0;1125;48.20170666666667;-4.491903333333333;0.20000000298023224;0;115.4000015258789;223;0;0;0;-1;588153.996856688;169.7958
1;3;1;-1;-1;-1;0;0;1232;48.201575;-4.491833333333333;0.6000000238418579;0;128.8000030517578;231;0;0;0;-1;588336.857879638;182.861
1;5;-1;-1;-1;-1;-1;-1;1517;-1;-1;-1;0;-1;-1;-1;-1;-1;0;588344.456726073;7.5988
2;3;1;-1;-1;-1;0;0;1133;48.20150833333334;-4.491805;0.4000000059604645;0;173.6999969482422;237;0;0;0;-1;588514.197753906;169.741
1;3;1;-1;-1;-1;0;0;1201;48.20144666666667;-4.4917283333333335;0.6000000238418579;0;170.10000610351562;242;0;0;0;-1;588696.02380371;181.826
2;5;-1;-1;-1;-1;-1;-1;1382;-1;-1;-1;2;-1;-1;-1;-1;-1;0;588700.856933593;4.8331
2;3;1;-1;-1;-1;0;0;1138;48.20153;-4.49184;0.5;0;308.8999938964844;228;0;0;0;-1;588874.337799072;173.4809
1;3;1;-1;-1;-1;0;0;1125;48.201456666666665;-4.4917283333333335;0.6000000238418579;0;208.8000030517578;240;0;0;0;-1;589053.999420166;179.6616
1;5;-1;-1;-1;-1;-1;-1;1422;-1;-1;-1;2;-1;-1;-1;-1;-1;0;589061.900726318;7.9013
2;3;1;-1;-1;-1;0;0;1265;48.20142166666667;-4.491851666666666;0.30000001192092896;0;71.69999694824219;250;0;0;0;-1;589237.717651367;175.8169
1;3;1;-1;-1;-1;0;0;1126;48.201675;-4.492043333333333;0.6000000238418579;0;12.600000381469727;235;0;0;0;-1;589414.017974853;176.3003
2;5;-1;-1;-1;-1;-1;-1;1440;-1;-1;-1;2;-1;-1;-1;-1;-1;0;589422.397247314;8.3793
2;3;1;-1;-1;-1;0;0;1258;48.201815;-4.492406666666667;0.20000000298023224;0;298.29998779296875;225;0;0;0;-1;589597.539031982;175.1418
1;3;1;-1;-1;-1;0;0;1232;48.20198;-4.49239;0.10000000149011612;0;326.70001220703125;226;0;0;0;-1;589776.837615966;179.2986
1;5;-1;-1;-1;-1;-1;-1;1440;-1;-1;-1;0;-1;-1;-1;-1;-1;0;589782.396362305;5.5587
2;3;1;-1;-1;-1;0;0;1269;48.20194333333333;-4.49256;0.20000000298023224;0;53.79999923706055;216;0;0;0;-1;589957.819915771;175.4236
1;3;1;-1;-1;-1;0;0;1195;48.20191333333333;-4.492215;0.4000000059604645;0;99.5999984741211;225;0;0;0;-1;590135.858337402;178.0384
2;5;-1;-1;-1;-1;-1;-1;1486;-1;-1;-1;0;-1;-1;-1;-1;-1;0;590143.618103027;7.7598
2;3;1;-1;-1;-1;0;0;1262;48.20186833333333;-4.492328333333333;0.4000000059604645;0;113.0;223;0;0;0;-1;590317.637451171;174.0193
1;3;1;-1;-1;-1;0;0;1154;48.20185;-4.492181666666666;0.4000000059604645;0;34.20000076293945;229;0;0;0;-1;590494.756988525;177.1195
1;5;-1;-1;-1;-1;-1;-1;1410;-1;-1;-1;0;-1;-1;-1;-1;-1;0;590501.579620361;6.8226
